ID,pfam,Longitude,Latitude,Habitat,Hit
3300029427,PF00905,-76.62594594,39.28846264,Digestive,2
3300029431,PF00905,-76.62594594,39.28846264,Digestive,2
3300029434,PF00905,-76.62594594,39.28846264,Digestive,2
3300029437,PF00905,-76.62594594,39.28846264,Digestive,1
3300029441,PF00905,-76.62594594,39.28846264,Digestive,1
3300029453,PF00905,121.4684853,31.2123446,Digestive,1
3300029458,PF00905,121.4684853,31.2123446,Digestive,1
3300029464,PF00905,121.4684853,31.2123446,Digestive,1
3300029465,PF00905,121.4684853,31.2123446,Digestive,2
3300029470,PF00905,121.4684853,31.2123446,Digestive,1
3300029472,PF00905,121.4684853,31.2123446,Digestive,3
3300029473,PF00905,121.4684853,31.2123446,Digestive,2
3300029475,PF00905,121.4684853,31.2123446,Digestive,2
3300029476,PF00905,121.4684853,31.2123446,Digestive,2
3300029479,PF00905,121.4684853,31.2123446,Digestive,1
3300029484,PF00905,121.4684853,31.2123446,Digestive,1
3300029485,PF00905,121.4684853,31.2123446,Digestive,1
3300029487,PF00905,121.4684853,31.2123446,Digestive,2
3300029494,PF00905,-76.62594594,39.28846264,Digestive,3
3300029496,PF00905,121.4684853,31.2123446,Digestive,3
3300029498,PF00905,121.4684853,31.2123446,Digestive,1
3300029499,PF00905,121.4684853,31.2123446,Digestive,2
3300029502,PF00905,121.4684853,31.2123446,Digestive,2
3300029503,PF00905,121.4684853,31.2123446,Digestive,1
3300029508,PF00905,121.4684853,31.2123446,Digestive,2
3300029510,PF00905,121.4684853,31.2123446,Digestive,2
3300029515,PF00905,121.4684853,31.2123446,Digestive,1
3300029518,PF00905,121.4684853,31.2123446,Digestive,1
3300029519,PF00905,121.4684853,31.2123446,Digestive,2
3300029531,PF00905,121.4647709,31.2112312,Digestive,1
3300029534,PF00905,121.4647709,31.2112312,Digestive,1
3300029535,PF00905,121.4684853,31.2123446,Digestive,2
3300029536,PF00905,121.4647709,31.2112312,Digestive,3
3300029537,PF00905,121.4647709,31.2112312,Digestive,1
3300029544,PF00905,121.4647709,31.2112312,Digestive,2
3300029546,PF00905,121.4647709,31.2112312,Digestive,1
3300029547,PF00905,-0.12,51.5,Digestive,1
3300029549,PF00905,121.4647709,31.2112312,Digestive,2
3300029551,PF00905,121.4647709,31.2112312,Digestive,2
3300029552,PF00905,-0.12,51.5,Digestive,1
3300029553,PF00905,-0.12,51.5,Digestive,2
3300029555,PF00905,121.4647709,31.2112312,Digestive,2
3300029561,PF00905,121.4684853,31.2123446,Digestive,1
3300029565,PF00905,121.4684853,31.2123446,Digestive,1
3300029571,PF00905,121.4647709,31.2112312,Digestive,3
3300029572,PF00905,121.4647709,31.2112312,Digestive,2
3300029574,PF00905,-76.62594594,39.28846264,Digestive,2
3300029576,PF00905,-0.12,51.5,Digestive,1
3300029578,PF00905,121.4647709,31.2112312,Digestive,1
3300029580,PF00905,-0.12,51.5,Digestive,2
3300029582,PF00905,-0.12,51.5,Digestive,1
3300029583,PF00905,-0.12,51.5,Digestive,3
3300029584,PF00905,-0.12,51.5,Digestive,3
3300029585,PF00905,-117.2534,32.8674,Digestive,1
3300029587,PF00905,-0.12,51.5,Digestive,2
3300029588,PF00905,-0.12,51.5,Digestive,2
3300029590,PF00905,-0.12,51.5,Digestive,1
3300029595,PF00905,-0.12,51.5,Digestive,2
3300029604,PF00905,-0.12,51.5,Digestive,1
3300029605,PF00905,-0.12,51.5,Digestive,2
3300029608,PF00905,-0.12,51.5,Digestive,1
3300029609,PF00905,-0.12,51.5,Digestive,3
3300029610,PF00905,-0.12,51.5,Digestive,1
3300029611,PF00905,-0.12,51.5,Digestive,3
3300029613,PF00905,-0.12,51.5,Digestive,2
3300029614,PF00905,-0.12,51.5,Digestive,2
3300029615,PF00905,-0.12,51.5,Digestive,2
3300029618,PF00905,-0.12,51.5,Digestive,2
3300029621,PF00905,-0.12,51.5,Digestive,2
3300029643,PF00905,-0.12,51.5,Digestive,1
3300029647,PF00905,-0.12,51.5,Digestive,1
3300029650,PF00905,-0.12,51.5,Digestive,1
3300029653,PF00905,-0.12,51.5,Digestive,2
3300029672,PF00905,120,30,Digestive,1
3300029675,PF00905,-0.12,51.5,Digestive,1
3300029676,PF00905,-76.62594594,39.28846264,Digestive,1
3300029678,PF00905,-0.12,51.5,Digestive,2
3300029682,PF00905,-76.62594594,39.28846264,Digestive,1
3300029688,PF00905,-0.12,51.5,Digestive,1
3300029694,PF00905,-0.12,51.5,Digestive,3
3300029702,PF00905,-0.12,51.5,Digestive,2
3300029703,PF00905,-0.12,51.5,Digestive,1
3300029706,PF00905,-0.12,51.5,Digestive,3
3300029709,PF00905,-0.12,51.5,Digestive,1
3300029710,PF00905,-0.12,51.5,Digestive,3
3300029712,PF00905,-0.12,51.5,Digestive,3
3300029713,PF00905,-0.12,51.5,Digestive,2
3300029717,PF00905,-0.12,51.5,Digestive,4
3300029721,PF00905,-0.12,51.5,Digestive,1
3300029725,PF00905,-0.12,51.5,Digestive,1
3300029727,PF00905,-0.12,51.5,Digestive,2
3300029730,PF00905,-0.12,51.5,Digestive,1
3300029731,PF00905,-0.12,51.5,Digestive,3
3300029732,PF00905,-0.12,51.5,Digestive,2
3300029734,PF00905,-0.12,51.5,Digestive,3
3300029737,PF00905,-0.12,51.5,Digestive,2
3300029740,PF00905,-0.12,51.5,Digestive,2
3300029741,PF00905,-0.12,51.5,Digestive,3
3300029743,PF00905,-0.12,51.5,Digestive,1
3300029745,PF00905,-0.12,51.5,Digestive,1
3300029746,PF00905,-0.12,51.5,Digestive,1
3300029747,PF00905,-0.12,51.5,Digestive,2
3300029748,PF00905,-0.12,51.5,Digestive,1
3300029749,PF00905,-0.12,51.5,Digestive,1
3300029755,PF00905,-76.62594594,39.28846264,Digestive,2
3300029756,PF00905,-76.62594594,39.28846264,Digestive,3
3300029758,PF00905,-76.62594594,39.28846264,Digestive,2
3300029759,PF00905,-76.62594594,39.28846264,Digestive,3
3300029760,PF00905,-76.62594594,39.28846264,Digestive,3
3300029763,PF00905,-76.62594594,39.28846264,Digestive,1
3300029764,PF00905,-76.62594594,39.28846264,Digestive,4
3300029765,PF00905,-76.62594594,39.28846264,Digestive,3
3300029766,PF00905,-76.62594594,39.28846264,Digestive,2
3300029768,PF00905,-0.12,51.5,Digestive,3
3300029769,PF00905,-76.62594594,39.28846264,Digestive,1
3300029774,PF00905,-76.62594594,39.28846264,Digestive,3
3300029783,PF00905,120,30,Digestive,2
3300029784,PF00905,-76.62594594,39.28846264,Digestive,1
3300029796,PF00905,-76.62594594,39.28846264,Digestive,1
3300029814,PF00905,120,30,Digestive,2
3300029815,PF00905,121.4647709,31.2112312,Digestive,3
3300029816,PF00905,121.4647709,31.2112312,Digestive,2
3300029820,PF00905,121.4647709,31.2112312,Digestive,2
3300029840,PF00905,-0.12,51.5,Digestive,1
3300029841,PF00905,-0.12,51.5,Digestive,2
3300029842,PF00905,-0.12,51.5,Digestive,3
3300029845,PF00905,-0.12,51.5,Digestive,2
3300029850,PF00905,-0.12,51.5,Digestive,1
3300029851,PF00905,-0.12,51.5,Digestive,1
3300029852,PF00905,-0.12,51.5,Digestive,2
3300029856,PF00905,-0.12,51.5,Digestive,2
3300029858,PF00905,-0.12,51.5,Digestive,2
3300029862,PF00905,-0.12,51.5,Digestive,2
3300029873,PF00905,-0.12,51.5,Digestive,2
3300029874,PF00905,-0.12,51.5,Digestive,1
3300029875,PF00905,-0.12,51.5,Digestive,1
3300029877,PF00905,-0.12,51.5,Digestive,2
3300029881,PF00905,-0.12,51.5,Digestive,2
3300029888,PF00905,-0.12,51.5,Digestive,1
3300029905,PF00905,126.73,45.73,Digestive,2
3300029906,PF00905,126.73,45.73,Digestive,1
3300029934,PF00905,12.531,55.678,Digestive,2
3300029996,PF00905,121.4647709,31.2112312,Digestive,1
3300030029,PF00905,-0.12,51.5,Digestive,2
3300030031,PF00905,121.4647709,31.2112312,Digestive,1
3300030032,PF00905,-0.12,51.5,Digestive,3
3300030079,PF00905,120,30,Digestive,1
3300030320,PF00905,121.4647709,31.2112312,Digestive,3
3300030352,PF00905,121.4684853,31.2123446,Digestive,2
3300030379,PF00905,116.4156125,39.911947,Digestive,2
3300030438,PF00905,116.4156125,39.911947,Digestive,1
3300030444,PF00905,116.4156125,39.911947,Digestive,2
3300031453,PF00905,159.9,-75.8,Digestive,1
3300031853,PF00905,-121.7593,38.5357,Other enviroment,1
3300031992,PF00905,175.6106,-40.3794,Digestive,1
3300031994,PF00905,175.6106,-40.3794,Digestive,1
3300031998,PF00905,146.8351,-19.6574,Digestive,1
3300032007,PF00905,-112.8418,49.6935,Digestive,4
3300032038,PF00905,-121.7593,38.5357,Digestive,3
3300032080,PF00905,-97.29,36.36,Digestive,2
3300032087,PF00905,120.3087,36.0767,Soil,1
3300032088,PF00905,-122.0193,36.7468,Marine,1
3300032247,PF00905,-66.760412,45.316199,Marine,3
3300032288,PF00905,-74.980869,45.604656,Freshwater,2
3300032334,PF00905,-72.22285,45.439487,Freshwater,2
3300032373,PF00905,-69.5781,43.8603,Freshwater,1
3300033168,PF00905,162.5,-74.2,Marine,1
3300033463,PF00905,146.8351,-19.6574,Other enviroment,1
3300035326,PF00905,11.98583,57.69745,Digestive,2
3300035421,PF00905,114.0871167,22.5537717,Digestive,1
3300035429,PF00905,11.98583,57.69745,Digestive,1
3300035498,PF00905,-122.54,49.18,Digestive,4
3300035499,PF00905,-122.54,49.18,Digestive,2
3300035501,PF00905,-122.54,49.18,Digestive,1
3300035502,PF00905,-122.54,49.18,Digestive,1
3300035505,PF00905,-122.54,49.18,Digestive,2
3300035512,PF00905,-122.54,49.18,Digestive,1
3300035516,PF00905,-122.54,49.18,Digestive,3
3300035520,PF00905,-122.54,49.18,Digestive,2
3300035521,PF00905,-122.54,49.18,Digestive,1
3300035522,PF00905,-122.54,49.18,Digestive,1
3300036770,PF00905,-98.26,35.784,Digestive,5
3300036987,PF00905,-106.3919,45.4352,Other enviroment,1
3300037264,PF00905,8.347,46.9968,Other enviroment,2
3300037400,PF00905,-121.7595,38.5368,Freshwater,1
3300037455,PF00905,146.8351,-19.6574,Digestive,3
3300037512,PF00905,146.8351,-19.6574,Digestive,1
3300038828,PF00905,-58.59,-34.47,Digestive,1
3300039320,PF00905,12.568337,55.676097,Wastewater,1
3300039324,PF00905,12.531,55.678,Digestive,1
3300039328,PF00905,12.531,55.678,Digestive,1
3300039331,PF00905,12.531,55.678,Digestive,1
3300039333,PF00905,12.568337,55.676097,Digestive,1
3300039359,PF00905,12.531,55.678,Digestive,1
3300039363,PF00905,12.568337,55.676097,Digestive,2
3300039365,PF00905,12.568337,55.676097,Digestive,1
3300039367,PF00905,12.531,55.678,Digestive,1
3300039379,PF00905,12.531,55.678,Digestive,1
3300041809,PF00905,-106.974,38.9785,Digestive,1
3300042294,PF00905,-89.4045,43.0995,Soil,2
3300043094,PF00905,-122.54,49.18,Freshwater,1
3300043105,PF00905,-122.54,49.18,Digestive,1
3300043107,PF00905,-122.54,49.18,Digestive,1
3300043434,PF00905,35.6136,32.8993,Digestive,3
3300043959,PF00905,-89.3564,43.0339,Freshwater,2
3300044557,PF00905,-89.3564,43.0339,Bioreactor,3
3300044613,PF00905,-89.4045,43.0995,Bioreactor,2
3300044796,PF00905,-114.8736,53.4579,Freshwater,2
3300044799,PF00905,-114.8678,53.4741,Soil,1
3300044856,PF00905,-89.3564,43.0339,Soil,2
3300044857,PF00905,-89.3564,43.0339,Bioreactor,3
3300045091,PF00905,-89.412,43.0765,Bioreactor,1
3300045155,PF00905,-89.412,43.0765,Other enviroment,1
3300045158,PF00905,-89.412,43.0765,Other enviroment,1
3300045171,PF00905,-89.412,43.0765,Other enviroment,1
3300045176,PF00905,-89.412,43.0765,Other enviroment,1
3300045188,PF00905,-89.412,43.0765,Other enviroment,1
3300045199,PF00905,-89.412,43.0765,Other enviroment,2
3300045204,PF00905,-89.412,43.0765,Other enviroment,1
3300045209,PF00905,-89.412,43.0765,Other enviroment,1
3300045217,PF00905,-89.412,43.0765,Other enviroment,1
3300045254,PF00905,-89.412,43.0765,Other enviroment,1
3300045519,PF00905,-89.412,43.0765,Other enviroment,1
3300045594,PF00905,-89.3564,43.0339,Other enviroment,3
3300045595,PF00905,-89.3564,43.0339,Bioreactor,1
3300045596,PF00905,-89.3564,43.0339,Bioreactor,3
3300045597,PF00905,-89.3564,43.0339,Bioreactor,1
3300045600,PF00905,-89.3564,43.0339,Bioreactor,2
3300045604,PF00905,-89.412,43.0765,Bioreactor,1
3300045810,PF00905,-89.412,43.0765,Other enviroment,2
3300045831,PF00905,-89.412,43.0765,Other enviroment,1
3300046047,PF00905,-89.3564,43.0339,Other enviroment,4
3300046522,PF00905,-123.1932,44.5875,Bioreactor,2
3300046558,PF00905,-123.1925,44.5882,Plants,1
3300046616,PF00905,-123.194,44.5881,Plants,2
3300046804,PF00905,-77.0239,37.5728,Plants,3
3300047499,PF00905,-21.405,64.6859,Freshwater,1
3300048925,PF00905,-85.40228,42.40581,Plants,1
3300048928,PF00905,-85.40228,42.40581,Plants,1
3300049255,PF00905,-21.405,64.6859,Plants,1
3300049642,PF00905,10.31189404,49.36918936,Plants,1
3300049646,PF00905,11.44760761,48.39537892,Bioreactor,1
3300050129,PF00905,19.04734,68.353634,Bioreactor,1
7000000001,PF00905,-77.1012173,39.0042816,Soil,1
7000000007,PF00905,-77.1012173,39.0042816,Digestive,1
7000000008,PF00905,-77.1012173,39.0042816,Digestive,1
7000000009,PF00905,-77.1012173,39.0042816,Digestive,2
7000000018,PF00905,-77.1012173,39.0042816,Digestive,2
7000000025,PF00905,-77.1012173,39.0042816,Digestive,1
7000000027,PF00905,-77.1012173,39.0042816,Digestive,1
7000000029,PF00905,-77.1012173,39.0042816,Digestive,2
7000000031,PF00905,-77.1012173,39.0042816,Digestive,2
7000000039,PF00905,-77.1012173,39.0042816,Other Host-associated,1
7000000058,PF00905,-77.1012173,39.0042816,Digestive,1
7000000062,PF00905,-77.1012173,39.0042816,Digestive,1
7000000063,PF00905,-77.1012173,39.0042816,Digestive,2
7000000074,PF00905,-77.1012173,39.0042816,Digestive,4
7000000081,PF00905,-77.1012173,39.0042816,Digestive,1
7000000082,PF00905,-77.1012173,39.0042816,Digestive,2
7000000093,PF00905,-77.1012173,39.0042816,Digestive,1
7000000095,PF00905,-77.1012173,39.0042816,Digestive,1
7000000099,PF00905,-77.1012173,39.0042816,Digestive,1
7000000101,PF00905,-77.1012173,39.0042816,Digestive,1
7000000104,PF00905,-77.1012173,39.0042816,Other Host-associated,1
7000000111,PF00905,-77.1012173,39.0042816,Digestive,1
7000000113,PF00905,-77.1012173,39.0042816,Digestive,1
7000000126,PF00905,-77.1012173,39.0042816,Digestive,1
7000000127,PF00905,-77.1012173,39.0042816,Digestive,2
7000000132,PF00905,-77.1012173,39.0042816,Digestive,2
7000000144,PF00905,-77.1012173,39.0042816,Digestive,1
7000000146,PF00905,-77.1012173,39.0042816,Digestive,1
7000000147,PF00905,-77.1012173,39.0042816,Digestive,1
7000000159,PF00905,-77.1012173,39.0042816,Digestive,1
7000000161,PF00905,-77.1012173,39.0042816,Digestive,1
7000000162,PF00905,-77.1012173,39.0042816,Digestive,1
7000000163,PF00905,-77.1012173,39.0042816,Digestive,3
7000000168,PF00905,-77.1012173,39.0042816,Digestive,1
7000000185,PF00905,-77.1012173,39.0042816,Digestive,1
7000000188,PF00905,-77.1012173,39.0042816,Digestive,1
7000000193,PF00905,-77.1012173,39.0042816,Digestive,2
7000000197,PF00905,-77.1012173,39.0042816,Digestive,1
7000000203,PF00905,-77.1012173,39.0042816,Digestive,1
7000000205,PF00905,-77.1012173,39.0042816,Digestive,1
7000000207,PF00905,-77.1012173,39.0042816,Digestive,2
7000000208,PF00905,-77.1012173,39.0042816,Digestive,1
7000000213,PF00905,-77.1012173,39.0042816,Digestive,1
7000000219,PF00905,-77.1012173,39.0042816,Digestive,1
7000000222,PF00905,-77.1012173,39.0042816,Digestive,1
7000000224,PF00905,-77.1012173,39.0042816,Digestive,1
7000000231,PF00905,-77.1012173,39.0042816,Digestive,1
7000000240,PF00905,-77.1012173,39.0042816,Digestive,1
7000000249,PF00905,-77.1012173,39.0042816,Digestive,1
7000000268,PF00905,-77.1012173,39.0042816,Digestive,1
7000000274,PF00905,-77.1012173,39.0042816,Digestive,1
7000000276,PF00905,-77.1012173,39.0042816,Digestive,1
7000000289,PF00905,-77.1012173,39.0042816,Digestive,1
7000000293,PF00905,-77.1012173,39.0042816,Digestive,2
7000000295,PF00905,-77.1012173,39.0042816,Digestive,2
7000000297,PF00905,-77.1012173,39.0042816,Digestive,1
7000000298,PF00905,-77.1012173,39.0042816,Digestive,1
7000000301,PF00905,-77.1012173,39.0042816,Digestive,2
7000000308,PF00905,-77.1012173,39.0042816,Digestive,1
7000000312,PF00905,-77.1012173,39.0042816,Digestive,1
7000000324,PF00905,-77.1012173,39.0042816,Digestive,1
7000000335,PF00905,-77.1012173,39.0042816,Digestive,1
7000000342,PF00905,-77.1012173,39.0042816,Digestive,2
7000000345,PF00905,-77.1012173,39.0042816,Digestive,1
7000000353,PF00905,-77.1012173,39.0042816,Digestive,2
7000000363,PF00905,-77.1012173,39.0042816,Digestive,2
7000000367,PF00905,-77.1012173,39.0042816,Digestive,1
7000000372,PF00905,-77.1012173,39.0042816,Digestive,1
7000000374,PF00905,-77.1012173,39.0042816,Digestive,1
7000000386,PF00905,-77.1012173,39.0042816,Digestive,1
7000000388,PF00905,-77.1012173,39.0042816,Digestive,3
7000000389,PF00905,-77.1012173,39.0042816,Digestive,1
7000000392,PF00905,-77.1012173,39.0042816,Digestive,1
7000000393,PF00905,-77.1012173,39.0042816,Digestive,1
7000000394,PF00905,-77.1012173,39.0042816,Digestive,1
7000000402,PF00905,-77.1012173,39.0042816,Digestive,1
7000000406,PF00905,-77.1012173,39.0042816,Digestive,1
7000000418,PF00905,-77.1012173,39.0042816,Digestive,1
7000000420,PF00905,-77.1012173,39.0042816,Digestive,1
7000000421,PF00905,-77.1012173,39.0042816,Digestive,1
7000000422,PF00905,-77.1012173,39.0042816,Digestive,2
7000000433,PF00905,-77.1012173,39.0042816,Digestive,1
7000000435,PF00905,-77.1012173,39.0042816,Digestive,1
7000000436,PF00905,-77.1012173,39.0042816,Digestive,4
7000000442,PF00905,-77.1012173,39.0042816,Digestive,2
7000000443,PF00905,-77.1012173,39.0042816,Digestive,1
7000000447,PF00905,-77.1012173,39.0042816,Digestive,1
7000000459,PF00905,-77.1012173,39.0042816,Digestive,1
7000000461,PF00905,-77.1012173,39.0042816,Digestive,1
7000000466,PF00905,-77.1012173,39.0042816,Digestive,1
7000000471,PF00905,-77.1012173,39.0042816,Digestive,1
7000000479,PF00905,-77.1012173,39.0042816,Digestive,1
7000000480,PF00905,-77.1012173,39.0042816,Digestive,1
7000000481,PF00905,-77.1012173,39.0042816,Digestive,1
7000000483,PF00905,-77.1012173,39.0042816,Digestive,1
7000000484,PF00905,-77.1012173,39.0042816,Digestive,1
7000000488,PF00905,-77.1012173,39.0042816,Digestive,1
7000000492,PF00905,-77.1012173,39.0042816,Digestive,3
7000000494,PF00905,-77.1012173,39.0042816,Digestive,1
7000000495,PF00905,-77.1012173,39.0042816,Digestive,1
7000000498,PF00905,-77.1012173,39.0042816,Digestive,1
7000000501,PF00905,-77.1012173,39.0042816,Digestive,1
7000000504,PF00905,-77.1012173,39.0042816,Digestive,1
7000000507,PF00905,-77.1012173,39.0042816,Digestive,1
7000000508,PF00905,-77.1012173,39.0042816,Digestive,1
7000000510,PF00905,-77.1012173,39.0042816,Digestive,1
7000000511,PF00905,-77.1012173,39.0042816,Digestive,1
7000000512,PF00905,-77.1012173,39.0042816,Digestive,1
7000000516,PF00905,-77.1012173,39.0042816,Digestive,1
7000000518,PF00905,-77.1012173,39.0042816,Digestive,1
7000000519,PF00905,-77.1012173,39.0042816,Digestive,1
7000000521,PF00905,-77.1012173,39.0042816,Digestive,1
7000000525,PF00905,-77.1012173,39.0042816,Digestive,1
7000000526,PF00905,-77.1012173,39.0042816,Digestive,1
7000000534,PF00905,-77.1012173,39.0042816,Digestive,1
7000000546,PF00905,-77.1012173,39.0042816,Digestive,1
7000000550,PF00905,-77.1012173,39.0042816,Digestive,1
7000000551,PF00905,-77.1012173,39.0042816,Digestive,1
7000000553,PF00905,-77.1012173,39.0042816,Digestive,2
7000000554,PF00905,-77.1012173,39.0042816,Digestive,1
7000000559,PF00905,-77.1012173,39.0042816,Digestive,1
7000000576,PF00905,-77.1012173,39.0042816,Digestive,1
7000000577,PF00905,-77.1012173,39.0042816,Digestive,1
7000000579,PF00905,-77.1012173,39.0042816,Digestive,1
7000000582,PF00905,-77.1012173,39.0042816,Digestive,1
7000000599,PF00905,-77.1012173,39.0042816,Digestive,1
7000000604,PF00905,-77.1012173,39.0042816,Digestive,1
7000000605,PF00905,-77.1012173,39.0042816,Digestive,1
7000000608,PF00905,-77.1012173,39.0042816,Digestive,1
2609460307,PF00905,75.48,30.54,Digestive,1
2818991439,PF00905,-96.7,41.2,Unclassfied,1
2599185262,PF00905,127.114,36.829,Plants,1
2627854149,PF00905,17.6,59.8,Wastewater,1
2585427950,PF00905,127.114,36.829,Freshwater,1
2912029355,PF00905,-73.55,52.94,Wastewater,1
2912040427,PF00905,-73.55,52.94,Digestive,1
2912065559,PF00905,-73.55,52.94,Digestive,1
2869460465,PF00905,127.114,36.829,Other Host-associated,1
2821123053,PF00905,-96.7,41.2,Wastewater,1
3300018412,PF00905,-76.9856,41.2451,Plants,2
3300020217,PF00905,-84.294,33.881,Freshwater,1
7000000140,PF00905,-77.1012173,39.0042816,Other engineered,1
3300042975,PF00905,-89.3564,43.0339,Digestive,1
3300014846,PF00905,12.531,55.678,Bioreactor,1
3300029438,PF00905,-76.62594594,39.28846264,Digestive,4
3300045520,PF00905,-89.412,43.0765,Digestive,1
3300045521,PF00905,-89.412,43.0765,Other enviroment,1
3300045522,PF00905,-89.412,43.0765,Other enviroment,1
3300029020,PF00905,12.531,55.678,Other enviroment,2
3300019373,PF00905,-119.8405,34.4148,Digestive,1
3300027986,PF00905,-76.3402,40.7999,Digestive,1
3300045277,PF00905,-89.412,43.0765,Soil,1
3300045278,PF00905,-89.412,43.0765,Other enviroment,1
3300045279,PF00905,-89.412,43.0765,Other enviroment,1
3300045280,PF00905,-89.412,43.0765,Other enviroment,1
3300045165,PF00905,-89.412,43.0765,Other enviroment,1
3300046460,PF00905,-123.193,44.5879,Other enviroment,1
3300031088,PF00905,-122.2981,37.8864,Plants,5
3300029388,PF00905,-76.62594594,39.28846264,Plants,2
3300029393,PF00905,-76.62594594,39.28846264,Digestive,1
3300029505,PF00905,121.4684853,31.2123446,Digestive,1
3300029511,PF00905,121.4684853,31.2123446,Digestive,1
3300029514,PF00905,121.4684853,31.2123446,Digestive,1
3300007940,PF00905,-77.1012173,39.0042816,Digestive,1
3300045259,PF00905,-89.412,43.0765,Digestive,1
3300045230,PF00905,-89.412,43.0765,Other enviroment,1
3300006747,PF00905,-77.1012173,39.0042816,Other enviroment,1
3300006292,PF00905,-77.1012173,39.0042816,Digestive,1
3300007194,PF00905,-77.1012173,39.0042816,Digestive,1
3300029028,PF00905,12.531,55.678,Digestive,2
3300029031,PF00905,12.531,55.678,Digestive,1
3300048938,PF00905,-89.412,43.0765,Digestive,1
3300029128,PF00905,116.4156125,39.911947,Other enviroment,1
3300007317,PF00905,-77.1012173,39.0042816,Digestive,1
3300007335,PF00905,-77.1012173,39.0042816,Digestive,1
7000000016,PF00905,-77.1012173,39.0042816,Digestive,1
3300045169,PF00905,-89.412,43.0765,Digestive,1
3300045173,PF00905,-89.412,43.0765,Other enviroment,1
3300045298,PF00905,-89.412,43.0765,Other enviroment,1
3300045299,PF00905,-89.412,43.0765,Other enviroment,1
3300031227,PF00905,78.188,-68.4725,Other enviroment,1
3300029844,PF00905,-0.12,51.5,Other enviroment,2
3300044917,PF00905,-89.412,43.0765,Digestive,1
3300044921,PF00905,-89.412,43.0765,Other enviroment,1
3300045969,PF00905,-89.412,43.0765,Other enviroment,1
3300036970,PF00905,-123.147,49.1151,Other enviroment,1
3300049808,PF00905,-89.412,43.0765,Wastewater,1
7000000411,PF00905,-77.1012173,39.0042816,Other enviroment,1
3300010275,PF00905,-88.79,43.78,Digestive,3
3300048919,PF00905,-85.40228,42.40581,Digestive,2
3300045255,PF00905,-89.412,43.0765,Plants,1
3300029566,PF00905,121.4647709,31.2112312,Other enviroment,1
3300029361,PF00905,-76.62594594,39.28846264,Digestive,2
3300044930,PF00905,-89.412,43.0765,Digestive,1
3300044931,PF00905,-89.412,43.0765,Other enviroment,1
3300045233,PF00905,-89.412,43.0765,Other enviroment,1
3300045236,PF00905,-89.412,43.0765,Other enviroment,1
3300045238,PF00905,-89.412,43.0765,Other enviroment,1
3300045239,PF00905,-89.412,43.0765,Other enviroment,1
3300029878,PF00905,-0.12,51.5,Other enviroment,2
3300020216,PF00905,-84.294,33.881,Digestive,1
3300045132,PF00905,-89.412,43.0765,Other engineered,1
3300045133,PF00905,-89.412,43.0765,Other enviroment,1
3300045134,PF00905,-89.412,43.0765,Other enviroment,1
3300029786,PF00905,-76.62594594,39.28846264,Other enviroment,2
3300020148,PF00905,-89.4125,43.0758,Digestive,1
3300029517,PF00905,121.4684853,31.2123446,Other enviroment,1
3300029522,PF00905,121.4684853,31.2123446,Digestive,1
3300045104,PF00905,-89.412,43.0765,Digestive,1
3300039327,PF00905,12.568337,55.676097,Other enviroment,1
3300029581,PF00905,121.4684853,31.2123446,Digestive,1
3300021387,PF00905,171.6,-42.26,Digestive,1
3300006456,PF00905,-77.1012173,39.0042816,Digestive,2
3300046019,PF00905,-89.412,43.0765,Other Host-associated,1
7000000313,PF00905,-77.1012173,39.0042816,Other enviroment,1
3300046660,PF00905,-123.1939,44.5879,Digestive,1
3300035515,PF00905,-122.54,49.18,Plants,1
3300029795,PF00905,-76.62594594,39.28846264,Digestive,1
3300046833,PF00905,-89.412,43.0765,Digestive,1
3300029772,PF00905,-0.12,51.5,Other enviroment,1
3300025299,PF00905,-78.5097,35.6667,Digestive,2
3300047611,PF00905,-89.412,43.0765,Plants,1
3300047621,PF00905,-89.412,43.0765,Other enviroment,1
3300030447,PF00905,116.4156125,39.911947,Other enviroment,4
3300029493,PF00905,-76.62594594,39.28846264,Digestive,1
3300045816,PF00905,-89.412,43.0765,Digestive,1
3300045817,PF00905,-89.412,43.0765,Other enviroment,1
3300045818,PF00905,-89.412,43.0765,Other enviroment,1
3300045824,PF00905,-89.412,43.0765,Other enviroment,1
3300007312,PF00905,-77.1012173,39.0042816,Other enviroment,1
3300046029,PF00905,-89.412,43.0765,Digestive,1
3300049580,PF00905,-82.168434,29.40849,Other enviroment,1
3300036946,PF00905,-123.147,49.1151,Plants,1
3300008717,PF00905,-77.1012173,39.0042816,Wastewater,1
3300045206,PF00905,-89.412,43.0765,Digestive,1
3300045215,PF00905,-89.412,43.0765,Other enviroment,1
3300029460,PF00905,121.4684853,31.2123446,Other enviroment,1
7000000005,PF00905,-77.1012173,39.0042816,Digestive,1
3300008705,PF00905,-77.1012173,39.0042816,Digestive,2
3300044992,PF00905,-89.412,43.0765,Digestive,1
3300045179,PF00905,-89.412,43.0765,Other enviroment,1
3300045187,PF00905,-89.412,43.0765,Other enviroment,1
3300045192,PF00905,-89.412,43.0765,Other enviroment,1
3300045145,PF00905,-89.412,43.0765,Other enviroment,1
3300049637,PF00905,-89.412,43.0765,Other enviroment,1
3300045979,PF00905,-89.412,43.0765,Other enviroment,1
3300045980,PF00905,-89.412,43.0765,Other enviroment,1
3300045981,PF00905,-89.412,43.0765,Other enviroment,1
